,count,mean,std,min,25%,50%,75%,max
Anon,412.0,39.76699029126213,570.0689027186808,0.0,0.0,0.0,0.0,8192.0
File,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kernel_stack,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pagetables,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percpu,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sock,412.0,-367.84466019417476,4197.769470868469,-53248.0,0.0,0.0,0.0,24576.0
Shmem,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_mapped,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_dirty,412.0,-59.650485436893206,3368.163555473979,-57344.0,0.0,0.0,0.0,36864.0
File_writeback,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swapcached,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anon_thp,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_thp,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shmem_thp,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_anon,412.0,89.47572815533981,1157.173432207764,0.0,0.0,0.0,0.0,20480.0
Active_anon,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_file,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Active_file,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unevictable,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slab_reclaimable,412.0,-90.19417475728156,1802.3874302775287,-12000.0,0.0,0.0,0.0,27560.0
Slab_unreclaimable,412.0,957.3009708737864,32880.01000729033,-198264.0,-13728.0,0.0,19074.0,110352.0
Slab,412.0,867.1067961165048,33041.07748869384,-198264.0,-13860.0,0.0,19074.0,110352.0
Workingset_refault_anon,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_refault_file,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_anon,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_file,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_anon,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_file,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_nodereclaim,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgfault,412.0,0.009708737864077669,0.13917697820280292,0.0,0.0,0.0,0.0,2.0
Pgmajfault,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgrefill,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgscan,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgsteal,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgactivate,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgdeactivate,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfree,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfreed,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_fault_alloc,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_collapse_alloc,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
