,count,mean,std,min,25%,50%,75%,max
Anon,387.0,95.25581395348837,1514.7640744449495,0.0,0.0,0.0,0.0,28672.0
File,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kernel_stack,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pagetables,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percpu,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sock,387.0,-328.1033591731266,9141.161186863048,-147456.0,0.0,0.0,0.0,57344.0
Shmem,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_mapped,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_dirty,387.0,-179.92764857881136,2433.5467783079184,-40960.0,0.0,0.0,0.0,0.0
File_writeback,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swapcached,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anon_thp,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_thp,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shmem_thp,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_anon,387.0,232.84754521963825,2309.8081173278206,0.0,0.0,0.0,0.0,36864.0
Active_anon,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_file,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Active_file,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unevictable,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slab_reclaimable,387.0,10.749354005167959,2411.5473945119884,-11320.0,0.0,0.0,0.0,31560.0
Slab_unreclaimable,387.0,2301.8708010335918,50569.829495725884,-486816.0,-16236.0,0.0,25344.0,123024.0
Slab,387.0,2312.6201550387595,50670.406007467136,-486816.0,-16368.0,0.0,25872.0,123024.0
Workingset_refault_anon,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_refault_file,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_anon,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_file,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_anon,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_file,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_nodereclaim,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgfault,387.0,0.023255813953488372,0.3698154478625365,0.0,0.0,0.0,0.0,7.0
Pgmajfault,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgrefill,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgscan,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgsteal,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgactivate,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgdeactivate,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfree,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfreed,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_fault_alloc,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_collapse_alloc,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
