,count,mean,std,min,25%,50%,75%,max
Anon,423.0,164.6146572104019,2131.860207325078,0.0,0.0,0.0,0.0,36864.0
File,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kernel_stack,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pagetables,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percpu,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sock,423.0,-164.6146572104019,4677.460213389478,-53248.0,0.0,0.0,0.0,57344.0
Shmem,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_mapped,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_dirty,423.0,-9.68321513002364,199.15433505845874,-4096.0,0.0,0.0,0.0,0.0
File_writeback,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swapcached,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anon_thp,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_thp,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shmem_thp,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_anon,423.0,203.34751773049646,2375.6519424059356,0.0,0.0,0.0,0.0,40960.0
Active_anon,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_file,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Active_file,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unevictable,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slab_reclaimable,423.0,-30.260047281323878,1857.5812838349837,-8400.0,0.0,0.0,0.0,30080.0
Slab_unreclaimable,423.0,2375.224586288416,26791.721924536112,-90024.0,-11980.0,1056.0,18744.0,81840.0
Slab,423.0,2344.9645390070923,26891.588623717835,-89184.0,-12096.0,1056.0,18744.0,81840.0
Workingset_refault_anon,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_refault_file,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_anon,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_file,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_anon,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_file,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_nodereclaim,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgfault,423.0,0.0591016548463357,0.701255574407124,0.0,0.0,0.0,0.0,9.0
Pgmajfault,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgrefill,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgscan,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgsteal,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgactivate,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgdeactivate,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfree,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfreed,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_fault_alloc,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_collapse_alloc,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
