,count,mean,std,min,25%,50%,75%,max
Anon,395.0,134.80506329113925,1805.7069231633589,0.0,0.0,0.0,0.0,32768.0
File,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kernel_stack,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pagetables,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percpu,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sock,395.0,0.0,7219.423951597067,-102400.0,0.0,0.0,0.0,77824.0
Shmem,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_mapped,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_dirty,395.0,-10.369620253164557,206.09212638274667,-4096.0,0.0,0.0,0.0,0.0
File_writeback,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swapcached,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anon_thp,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_thp,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shmem_thp,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_anon,395.0,93.32658227848101,1217.2221942729582,0.0,0.0,0.0,0.0,20480.0
Active_anon,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_file,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Active_file,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unevictable,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slab_reclaimable,395.0,55.29113924050633,2881.165356407351,-6720.0,0.0,0.0,0.0,50120.0
Slab_unreclaimable,395.0,-290.0658227848101,23751.041616180213,-74184.0,-15048.0,0.0,14784.0,71808.0
Slab,395.0,-234.7746835443038,24353.413079206453,-74184.0,-15120.0,0.0,14784.0,99400.0
Workingset_refault_anon,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_refault_file,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_anon,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_file,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_anon,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_file,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_nodereclaim,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgfault,395.0,0.035443037974683546,0.454821316697807,0.0,0.0,0.0,0.0,8.0
Pgmajfault,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgrefill,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgscan,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgsteal,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgactivate,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgdeactivate,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfree,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfreed,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_fault_alloc,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_collapse_alloc,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
