,count,mean,std,min,25%,50%,75%,max
Anon,403.0,142.29280397022333,2481.2071415395158,0.0,0.0,0.0,0.0,49152.0
File,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kernel_stack,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pagetables,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percpu,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sock,403.0,-528.516129032258,6064.65949396372,-102400.0,0.0,0.0,0.0,12288.0
Shmem,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_mapped,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_dirty,403.0,-10.163771712158809,2032.633486031112,-28672.0,0.0,0.0,0.0,28672.0
File_writeback,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swapcached,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anon_thp,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_thp,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shmem_thp,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_anon,403.0,81.31017369727047,1115.976368163423,0.0,0.0,0.0,0.0,20480.0
Active_anon,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_file,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Active_file,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unevictable,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slab_reclaimable,403.0,-109.37965260545906,1833.6713471166786,-15680.0,0.0,0.0,0.0,29040.0
Slab_unreclaimable,403.0,2381.3399503722085,23524.684541924926,-76344.0,-12672.0,0.0,16368.0,87120.0
Slab,403.0,2271.9602977667496,23635.564668785682,-92024.0,-12672.0,0.0,16368.0,87120.0
Workingset_refault_anon,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_refault_file,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_anon,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_file,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_anon,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_file,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_nodereclaim,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgfault,403.0,0.034739454094292806,0.6057634622899208,0.0,0.0,0.0,0.0,12.0
Pgmajfault,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgrefill,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgscan,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgsteal,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgactivate,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgdeactivate,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfree,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfreed,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_fault_alloc,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_collapse_alloc,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
