,count,mean,std,min,25%,50%,75%,max
Anon,392.0,229.87755102040816,2935.0526889236894,0.0,0.0,0.0,0.0,49152.0
File,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kernel_stack,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pagetables,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percpu,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sock,392.0,-177.6326530612245,5620.668670595056,-73728.0,0.0,0.0,0.0,45056.0
Shmem,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_mapped,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_dirty,392.0,-10.448979591836734,206.8792411242928,-4096.0,0.0,0.0,0.0,0.0
File_writeback,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swapcached,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anon_thp,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_thp,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shmem_thp,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_anon,392.0,229.87755102040816,2706.8948746129304,0.0,0.0,0.0,0.0,40960.0
Active_anon,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_file,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Active_file,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unevictable,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slab_reclaimable,392.0,28.877551020408163,2877.5058049641134,-6720.0,0.0,0.0,0.0,38760.0
Slab_unreclaimable,392.0,1159.2857142857142,22960.234486892652,-75504.0,-12804.0,0.0,15972.0,62304.0
Slab,392.0,1188.1632653061224,22985.288171819007,-75504.0,-12672.0,0.0,16368.0,62304.0
Workingset_refault_anon,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_refault_file,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_anon,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_file,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_anon,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_file,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_nodereclaim,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgfault,392.0,0.06377551020408163,0.7626270591297392,0.0,0.0,0.0,0.0,12.0
Pgmajfault,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgrefill,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgscan,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgsteal,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgactivate,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgdeactivate,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfree,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfreed,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_fault_alloc,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_collapse_alloc,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
