,count,mean,std,min,25%,50%,75%,max
Anon,393.0,166.7582697201018,2494.1486963448333,0.0,0.0,0.0,0.0,45056.0
File,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kernel_stack,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pagetables,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percpu,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sock,393.0,-427.3180661577608,8769.148716223788,-139264.0,0.0,0.0,0.0,53248.0
Shmem,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_mapped,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_dirty,393.0,-10.422391857506362,206.61586833625836,-4096.0,0.0,0.0,0.0,0.0
File_writeback,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swapcached,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anon_thp,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_thp,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shmem_thp,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_anon,393.0,250.13740458015266,2327.1326298666745,0.0,0.0,0.0,0.0,28672.0
Active_anon,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_file,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Active_file,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unevictable,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slab_reclaimable,393.0,1.6284987277353689,2185.754760223299,-11760.0,0.0,0.0,0.0,28960.0
Slab_unreclaimable,393.0,-518.5954198473282,40243.551855427584,-285384.0,-14784.0,0.0,15312.0,124080.0
Slab,393.0,-516.9669211195928,40425.42064352004,-285384.0,-14784.0,0.0,15312.0,124080.0
Workingset_refault_anon,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_refault_file,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_anon,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_file,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_anon,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_file,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_nodereclaim,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgfault,393.0,0.04071246819338423,0.6089230215685628,0.0,0.0,0.0,0.0,11.0
Pgmajfault,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgrefill,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgscan,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgsteal,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgactivate,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgdeactivate,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfree,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfreed,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_fault_alloc,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_collapse_alloc,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
