,count,mean,std,min,25%,50%,75%,max
Anon,350.0,93.62285714285714,1236.7383369529848,0.0,0.0,0.0,0.0,16384.0
File,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kernel_stack,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pagetables,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percpu,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sock,350.0,-280.86857142857144,4991.839132561309,-81920.0,0.0,0.0,0.0,12288.0
Shmem,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_mapped,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_dirty,350.0,-11.702857142857143,218.94040937465806,-4096.0,0.0,0.0,0.0,0.0
File_writeback,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swapcached,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anon_thp,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_thp,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shmem_thp,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_anon,350.0,198.94857142857143,2740.0090587526647,0.0,0.0,0.0,0.0,49152.0
Active_anon,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_file,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Active_file,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unevictable,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slab_reclaimable,350.0,-116.57142857142857,1326.078612408537,-10200.0,0.0,0.0,0.0,19800.0
Slab_unreclaimable,350.0,3164.9142857142856,39448.28884909423,-313104.0,-12672.0,0.0,21582.0,118800.0
Slab,350.0,3048.342857142857,39595.402754437586,-313104.0,-12672.0,0.0,21318.0,118800.0
Workingset_refault_anon,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_refault_file,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_anon,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_file,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_anon,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_file,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_nodereclaim,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgfault,350.0,0.022857142857142857,0.3019380705451623,0.0,0.0,0.0,0.0,4.0
Pgmajfault,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgrefill,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgscan,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgsteal,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgactivate,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgdeactivate,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfree,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfreed,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_fault_alloc,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_collapse_alloc,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
