,count,mean,std,min,25%,50%,75%,max
Anon,343.0,83.59183673469387,909.3663478230593,0.0,0.0,0.0,0.0,12288.0
File,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kernel_stack,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pagetables,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percpu,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sock,343.0,-203.00874635568513,2216.605929107048,-24576.0,0.0,0.0,0.0,12288.0
Shmem,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_mapped,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_dirty,343.0,-179.12536443148687,3332.2026896543307,-61440.0,0.0,0.0,0.0,4096.0
File_writeback,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swapcached,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anon_thp,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_thp,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shmem_thp,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_anon,343.0,226.8921282798834,2279.776624823121,0.0,0.0,0.0,0.0,36864.0
Active_anon,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_file,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Active_file,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unevictable,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slab_reclaimable,343.0,-28.92128279883382,2233.8770619046186,-10920.0,0.0,0.0,0.0,35680.0
Slab_unreclaimable,343.0,394.91545189504376,44878.95200420521,-277200.0,-17952.0,1056.0,19800.0,126720.0
Slab,343.0,365.99416909620993,44952.607226456916,-277200.0,-17952.0,1056.0,19664.0,126720.0
Workingset_refault_anon,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_refault_file,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_anon,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_file,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_anon,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_file,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_nodereclaim,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgfault,343.0,0.02040816326530612,0.2220132685114891,0.0,0.0,0.0,0.0,3.0
Pgmajfault,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgrefill,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgscan,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgsteal,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgactivate,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgdeactivate,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfree,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfreed,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_fault_alloc,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_collapse_alloc,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
