,count,mean,std,min,25%,50%,75%,max
Anon,384.0,117.33333333333333,1683.301857024607,0.0,0.0,0.0,0.0,28672.0
File,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kernel_stack,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pagetables,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percpu,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sock,384.0,-576.0,10099.268979568324,-188416.0,0.0,0.0,0.0,24576.0
Shmem,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_mapped,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_dirty,384.0,10.666666666666666,209.02312471749786,0.0,0.0,0.0,0.0,4096.0
File_writeback,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swapcached,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anon_thp,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_thp,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shmem_thp,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_anon,384.0,266.6666666666667,2267.480421172441,0.0,0.0,0.0,0.0,32768.0
Active_anon,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_file,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Active_file,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unevictable,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slab_reclaimable,384.0,-111.5625,1358.9058938938817,-8840.0,0.0,0.0,0.0,16880.0
Slab_unreclaimable,384.0,-1602.0208333333333,46930.489868859855,-319968.0,-16896.0,0.0,20064.0,142560.0
Slab,384.0,-1713.5833333333333,46974.21381796072,-319968.0,-17202.0,0.0,20196.0,142560.0
Workingset_refault_anon,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_refault_file,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_anon,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_file,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_anon,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_file,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_nodereclaim,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgfault,384.0,0.0390625,0.5968018824913086,0.0,0.0,0.0,0.0,11.0
Pgmajfault,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgrefill,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgscan,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgsteal,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgactivate,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgdeactivate,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfree,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfreed,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_fault_alloc,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_collapse_alloc,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
