,count,mean,std,min,25%,50%,75%,max
Anon,337.0,218.7774480712166,2557.9372783487256,0.0,0.0,0.0,0.0,32768.0
File,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kernel_stack,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pagetables,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percpu,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sock,337.0,-413.24629080118694,6757.697100995513,-98304.0,0.0,0.0,0.0,24576.0
Shmem,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_mapped,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_dirty,337.0,-12.154302670623146,223.12333750388458,-4096.0,0.0,0.0,0.0,0.0
File_writeback,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swapcached,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anon_thp,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_thp,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shmem_thp,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_anon,337.0,279.54896142433233,2250.474486637509,0.0,0.0,0.0,0.0,24576.0
Active_anon,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_file,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Active_file,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unevictable,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slab_reclaimable,337.0,-31.572700296735906,1902.8775722486182,-9360.0,0.0,0.0,0.0,20400.0
Slab_unreclaimable,337.0,-2171.8694362017804,65089.71735654051,-663432.0,-15312.0,0.0,21120.0,124608.0
Slab,337.0,-2203.4421364985164,65237.47376004549,-663432.0,-15792.0,0.0,21120.0,124608.0
Workingset_refault_anon,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_refault_file,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_anon,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_file,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_anon,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_file,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_nodereclaim,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgfault,337.0,0.06824925816023739,0.8370694825627326,0.0,0.0,0.0,0.0,13.0
Pgmajfault,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgrefill,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgscan,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgsteal,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgactivate,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgdeactivate,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfree,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfreed,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_fault_alloc,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_collapse_alloc,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
