,count,mean,std,min,25%,50%,75%,max
Anon,415.0,217.13734939759036,2615.708787645502,0.0,0.0,0.0,0.0,36864.0
File,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kernel_stack,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pagetables,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percpu,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sock,415.0,-315.8361445783133,6071.121098559674,-114688.0,0.0,0.0,0.0,20480.0
Shmem,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_mapped,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_dirty,415.0,-9.86987951807229,201.06473212879501,-4096.0,0.0,0.0,0.0,0.0
File_writeback,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swapcached,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anon_thp,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_thp,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shmem_thp,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_anon,415.0,177.6578313253012,1814.2174391329786,0.0,0.0,0.0,0.0,28672.0
Active_anon,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_file,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Active_file,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unevictable,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slab_reclaimable,415.0,-73.5421686746988,1688.311832282257,-9840.0,0.0,0.0,0.0,20640.0
Slab_unreclaimable,415.0,667.8939759036144,25645.080439570018,-82896.0,-15312.0,0.0,15576.0,84480.0
Slab,415.0,594.3518072289156,25605.511019536105,-82896.0,-15528.0,0.0,15576.0,84480.0
Workingset_refault_anon,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_refault_file,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_anon,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_file,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_anon,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_file,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_nodereclaim,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgfault,415.0,0.05301204819277108,0.6386007782337652,0.0,0.0,0.0,0.0,9.0
Pgmajfault,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgrefill,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgscan,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgsteal,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgactivate,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgdeactivate,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfree,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfreed,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_fault_alloc,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_collapse_alloc,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
