,count,mean,std,min,25%,50%,75%,max
Anon,415.0,236.87710843373495,2793.839814660454,0.0,0.0,0.0,0.0,49152.0
File,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kernel_stack,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pagetables,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percpu,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sock,415.0,-483.62409638554215,10688.674071382698,-204800.0,0.0,0.0,0.0,40960.0
Shmem,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_mapped,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_dirty,415.0,-59.21927710843374,3245.443028586607,-57344.0,0.0,0.0,0.0,32768.0
File_writeback,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swapcached,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anon_thp,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_thp,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shmem_thp,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_anon,415.0,207.26746987951807,1558.506234933216,0.0,0.0,0.0,0.0,16384.0
Active_anon,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_file,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Active_file,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unevictable,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slab_reclaimable,415.0,-47.325301204819276,2100.1219950096993,-10480.0,0.0,0.0,0.0,27360.0
Slab_unreclaimable,415.0,-95.32530120481928,22505.15795495553,-88008.0,-13728.0,0.0,12144.0,64944.0
Slab,415.0,-142.65060240963857,22782.74731328317,-98488.0,-13728.0,0.0,12192.0,64944.0
Workingset_refault_anon,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_refault_file,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_anon,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_file,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_anon,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_file,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_nodereclaim,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgfault,415.0,0.05783132530120482,0.6820897985010874,0.0,0.0,0.0,0.0,12.0
Pgmajfault,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgrefill,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgscan,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgsteal,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgactivate,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgdeactivate,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfree,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfreed,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_fault_alloc,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_collapse_alloc,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
