,count,mean,std,min,25%,50%,75%,max
Anon,407.0,130.83046683046683,1778.9679656789356,0.0,0.0,0.0,0.0,32768.0
File,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kernel_stack,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pagetables,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percpu,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sock,407.0,-342.17199017199016,8270.216592246044,-143360.0,0.0,0.0,0.0,45056.0
Shmem,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_mapped,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_dirty,407.0,30.191646191646193,673.5290139551536,-4096.0,0.0,0.0,0.0,12288.0
File_writeback,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swapcached,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anon_thp,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File_thp,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shmem_thp,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_anon,407.0,352.23587223587225,4331.318863456789,0.0,0.0,0.0,0.0,77824.0
Active_anon,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inactive_file,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Active_file,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unevictable,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slab_reclaimable,407.0,-41.17936117936118,2418.6367093446956,-9240.0,0.0,0.0,0.0,36720.0
Slab_unreclaimable,407.0,1930.7714987714987,23900.502570398166,-73920.0,-12524.0,0.0,17424.0,90288.0
Slab,407.0,1889.5921375921375,24217.483817766457,-73920.0,-12524.0,0.0,16900.0,90288.0
Workingset_refault_anon,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_refault_file,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_anon,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_activate_file,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_anon,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_restore_file,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Workingset_nodereclaim,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgfault,407.0,0.03194103194103194,0.4343183509958339,0.0,0.0,0.0,0.0,8.0
Pgmajfault,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgrefill,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgscan,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgsteal,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgactivate,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgdeactivate,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfree,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglazyfreed,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_fault_alloc,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thp_collapse_alloc,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
